Dataset,Group,name,SampleID,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,Gene.ID,TotalRpoBHitsInSample,SkinSite,microenvironment,NormHits,superkingdom,phylum,class,order,family,genus,species
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3182024,1280,S,3,1,4,0.18175,RF00174,14727,toe_web_space,foot,2.7160996808582875e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3182096,1280,S,1,5,6,0.04086,RF00174,3447,popliteal_fossa,moist,0.0017406440382941688,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3182117,1280,S,1,0,1,0.02857,RF00174,412,external_auditory_canal,sebaceous,0.0024271844660194173,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3182283,1280,S,2,3,5,0.23829,RF00174,5573,toe_web_space,foot,8.971828458639871e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3183405,1280,S,1,0,1,0.00277,RF00174,4225,hypothenar palm,dry,2.3668639053254438e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3183412,1280,S,1,0,1,0.00191,RF00174,3268,occiput,sebaceous,3.059975520195838e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3183670,1280,S,1,1,2,0.01099,RF00174,2523,interdigital_web_space,moist,7.927070947284979e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3183800,1280,S,1,0,1,0.00806,RF00174,1877,retroaricular_crease,sebaceous,5.327650506126798e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3183875,1280,S,1,0,1,0.00699,RF00174,1063,occiput,sebaceous,9.407337723424271e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3183978,1280,S,1,0,1,0.01382,RF00174,1289,hypothenar palm,dry,7.757951900698216e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184010,1280,S,1,0,1,0.00847,RF00174,659,cheek,sebaceous,0.0015174506828528073,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184229,1280,S,6,0,6,0.02559,RF00174,1940,volar_forearm,dry,0.003092783505154639,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184236,1280,S,1,0,1,0.0034,RF00174,2743,interdigital_web_space,moist,3.645643456069996e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184247,1280,S,1,0,1,0.1,RF00174,75,back,sebaceous,0.013333333333333334,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184249,1280,S,1,0,1,0.11111,RF00174,398,cheek,sebaceous,0.002512562814070352,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184396,1280,S,1,0,1,0.0112,RF00174,892,alar crease,sebaceous,0.0011210762331838565,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184491,1280,S,3,0,3,0.01103,RF00174,1349,manubrium,sebaceous,0.002223869532987398,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184783,1280,S,1,0,1,0.00314,RF00174,2447,antecubital fossa,moist,4.086636697997548e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184785,1280,S,1,0,1,0.00585,RF00174,1229,volar_forearm,dry,8.136696501220504e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184800,1280,S,1,1,2,0.06856,RF00174,513,plantar_heel,foot,0.003898635477582846,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184851,1280,S,1,0,1,0.03226,RF00174,239,external_auditory_canal,sebaceous,0.0041841004184100415,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184859,1280,S,2,0,2,0.00587,RF00174,2688,interdigital_web_space,moist,7.44047619047619e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3184987,1280,S,1,0,1,0.02576,RF00174,1772,popliteal_fossa,moist,5.64334085778781e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3185000,1280,S,1,0,1,0.02041,RF00174,491,volar_forearm,dry,0.002036659877800407,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3185011,1280,S,1,0,1,6.1e-4,RF00174,8418,manubrium,sebaceous,1.1879306248515087e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3185169,1280,S,1,0,1,0.03665,RF00174,1726,popliteal_fossa,moist,5.793742757821553e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3186832,1280,S,1,0,1,0.00309,RF00174,4984,volar_forearm,dry,2.0064205457463884e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3187093,1280,S,2,0,2,9.9e-4,RF00174,10135,back,sebaceous,1.973359644795264e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3187132,1280,S,1,0,1,0.11111,RF00174,2069,toe_web_space,foot,4.833252779120348e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3187433,1280,S,1,2,3,0.01785,RF00174,7370,toenail,foot,4.0705563093622793e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3187749,1280,S,1,2,3,0.01846,RF00174,3112,volar_forearm,dry,9.640102827763496e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3188129,1280,S,1,0,1,0.00236,RF00174,4662,forehead,sebaceous,2.145002145002145e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3188291,1280,S,1,0,1,0.03448,RF00174,12698,toenail,foot,7.875255945818238e-5,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3189156,1280,S,1,0,1,0.00365,RF00174,1390,back,sebaceous,7.194244604316547e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3189161,1280,S,2,0,2,0.00719,RF00174,1505,cheek,sebaceous,0.00132890365448505,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3191628,1280,S,1,0,1,0.05263,RF00174,444,popliteal_fossa,moist,0.0022522522522522522,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3191645,1280,S,1,1,2,0.0716,RF00174,649,popliteal_fossa,moist,0.0030816640986132513,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3191664,1280,S,1,0,1,0.0058,RF00174,2677,interdigital_web_space,moist,3.7355248412401944e-4,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Staphylococcus aureus,SRR3191669,1280,S,1,0,1,0.01493,RF00174,573,external_auditory_canal,sebaceous,0.0017452006980802793,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus
PRJNA46333,B12_Riboswitch,Stenotrophomonas maltophilia,SRR1620999,40324,S,1,0,1,0.06667,RF00174,1119,antecubital fossa,moist,8.936550491510277e-4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
PRJNA46333,B12_Riboswitch,Stenotrophomonas maltophilia,SRR1622821,40324,S,2,3,5,0.0625,RF00174,2032,plantar_heel,foot,0.0024606299212598425,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
PRJNA46333,B12_Riboswitch,Stenotrophomonas maltophilia,SRR1622925,40324,S,2,1,3,0.03,RF00174,9439,plantar_heel,foot,3.1783027863121094e-4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
PRJNA46333,B12_Riboswitch,Stenotrophomonas maltophilia,SRR1632481,40324,S,2,3,5,0.01527,RF00174,4818,hypothenar palm,dry,0.0010377750103777502,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
PRJNA46333,B12_Riboswitch,Stenotrophomonas maltophilia,SRR1633007,40324,S,5,7,12,0.03317,RF00174,5093,hypothenar palm,dry,0.0023561751423522483,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
PRJNA46333,B12_Riboswitch,Stenotrophomonas maltophilia,SRR3183423,40324,S,1,0,1,0.02525,RF00174,1126,plantar_heel,foot,8.880994671403197e-4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
PRJNA46333,B12_Riboswitch,Stenotrophomonas maltophilia,SRR3183882,40324,S,1,6,7,0.14915,RF00174,2844,plantar_heel,foot,0.0024613220815752463,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
PRJNA46333,B12_Riboswitch,Stenotrophomonas maltophilia,SRR3184246,40324,S,1,3,4,0.05128,RF00174,3105,plantar_heel,foot,0.0012882447665056361,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
PRJNA46333,B12_Riboswitch,Stenotrophomonas maltophilia,SRR3184495,40324,S,2,2,4,1,RF00174,3652,toe_web_space,foot,0.001095290251916758,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
PRJNA46333,B12_Riboswitch,Stenotrophomonas maltophilia,SRR3191618,40324,S,3,2,5,0.09837,RF00174,1270,plantar_heel,foot,0.003937007874015748,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
PRJNA46333,B12_Riboswitch,Stenotrophomonas maltophilia,SRR3191638,40324,S,1,0,1,0.00264,RF00174,1933,manubrium,sebaceous,5.173305742369374e-4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
PRJNA46333,B12_Riboswitch,Stenotrophomonas maltophilia,SRR3191676,40324,S,1,0,1,0.00376,RF00174,2766,hypothenar palm,dry,3.6153289949385393e-4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR1622855,1305,S,4,0,4,0.8,RF01482,2736,hypothenar palm,dry,0.0014619883040935672,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR1622862,1305,S,18,0,18,1,RF01482,4917,interdigital_web_space,moist,0.0036607687614399025,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR1622910,1305,S,2,0,2,0.25,RF01482,2515,glabella,sebaceous,7.952286282306163e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR1622921,1305,S,11,0,11,1,RF01482,2304,hypothenar palm,dry,0.004774305555555556,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR1622927,1305,S,1,0,1,1,RF01482,87,occiput,sebaceous,0.011494252873563218,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR1624803,1305,S,1,0,1,0.25,RF01482,169,alar crease,sebaceous,0.005917159763313609,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR1630951,1305,S,1,0,1,0.33333,RF01482,453,back,sebaceous,0.002207505518763797,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR1631066,1305,S,1,0,1,1,RF01482,8264,hypothenar palm,dry,1.2100677637947725e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR1633173,1305,S,1,0,1,0.5,RF01482,760,volar_forearm,dry,0.0013157894736842105,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3182096,1305,S,1,0,1,1,RF01482,3447,popliteal_fossa,moist,2.901073397156948e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3183326,1305,S,1,0,1,0.5,RF01482,1699,volar_forearm,dry,5.885815185403178e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3184227,1305,S,1,0,1,1,RF01482,4652,antecubital fossa,moist,2.1496130696474635e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3184229,1305,S,1,0,1,1,RF01482,1940,volar_forearm,dry,5.154639175257732e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3184236,1305,S,1,0,1,1,RF01482,2743,interdigital_web_space,moist,3.645643456069996e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3184238,1305,S,1,0,1,1,RF01482,3729,hypothenar palm,dry,2.681684097613301e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3184256,1305,S,2,0,2,1,RF01482,716,antecubital fossa,moist,0.002793296089385475,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3184258,1305,S,1,0,1,1,RF01482,578,volar_forearm,dry,0.0017301038062283738,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3184506,1305,S,1,0,1,1,RF01482,4643,forehead,sebaceous,2.1537798836958864e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3184929,1305,S,1,0,1,0.33333,RF01482,4965,manubrium,sebaceous,2.014098690835851e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3185022,1305,S,2,0,2,1,RF01482,2841,hypothenar palm,dry,7.039774727208729e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3187764,1305,S,6,0,6,1,RF01482,4561,hypothenar palm,dry,0.00131550098662574,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3188129,1305,S,1,0,1,1,RF01482,4662,forehead,sebaceous,2.145002145002145e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3189392,1305,S,1,0,1,0.33333,RF01482,7973,volar_forearm,dry,1.2542330364981815e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3189409,1305,S,2,0,2,1,RF01482,7705,interdigital_web_space,moist,2.5957170668397143e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptococcus sanguinis,SRR3191671,1305,S,1,0,1,1,RF01482,1878,interdigital_web_space,moist,5.324813631522897e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR1623049,2099584,S,7,1,8,0.14439,RF00174,540,volar_forearm,dry,0.014814814814814815,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR1631336,2099584,S,2,0,2,0.00739,RF00174,4297,hypothenar palm,dry,4.6544100535257155e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3182104,2099584,S,4,0,4,0.08449,RF00174,455,antecubital fossa,moist,0.008791208791208791,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3182363,2099584,S,13,0,13,0.05978,RF00174,1752,interdigital_web_space,moist,0.007420091324200913,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3183307,2099584,S,2,0,2,0.18182,RF00174,518,popliteal_fossa,moist,0.003861003861003861,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3183606,2099584,S,3,0,3,0.16667,RF00174,248,retroaricular_crease,sebaceous,0.012096774193548387,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3183835,2099584,S,13,2,15,0.06857,RF00174,2533,volar_forearm,dry,0.005921831819976312,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3183885,2099584,S,9,0,9,0.05143,RF00174,824,back,sebaceous,0.010922330097087379,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3183978,2099584,S,13,1,14,0.11025,RF00174,1289,hypothenar palm,dry,0.010861132660977503,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3184019,2099584,S,5,1,6,0.16667,RF00174,848,inguinal_crease,moist,0.007075471698113208,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3184252,2099584,S,4,0,4,0.08696,RF00174,719,forehead,sebaceous,0.005563282336578581,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3184385,2099584,S,7,0,7,0.14,RF00174,239,cheek,sebaceous,0.029288702928870293,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3184492,2099584,S,26,0,26,0.11213,RF00174,1212,occiput,sebaceous,0.02145214521452145,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3184504,2099584,S,5,0,5,0.10638,RF00174,244,retroaricular_crease,sebaceous,0.020491803278688523,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3184880,2099584,S,25,2,27,0.01931,RF00174,6999,back,sebaceous,0.0038576939562794685,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3184931,2099584,S,3,0,3,0.01364,RF00174,1657,hypothenar palm,dry,0.0018105009052504525,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3184988,2099584,S,1,0,1,0.06667,RF00174,542,inguinal_crease,moist,0.0018450184501845018,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3186846,2099584,S,2,0,2,0.00473,RF00174,1922,manubrium,sebaceous,0.001040582726326743,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3187096,2099584,S,25,0,25,0.04401,RF00174,2795,forehead,sebaceous,0.008944543828264758,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3187221,2099584,S,3,0,3,0.05357,RF00174,5030,external_auditory_canal,sebaceous,5.964214711729623e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3187772,2099584,S,3,0,3,0.00497,RF00174,3504,occiput,sebaceous,8.561643835616438e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3188146,2099584,S,16,0,16,0.13125,RF00174,1370,antecubital fossa,moist,0.01167883211678832,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3188785,2099584,S,32,1,33,0.13763,RF00174,1684,interdigital_web_space,moist,0.019596199524940617,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
